,accession,gene_symbol,pred_prob,raw_prob,soft_label,hard_label,mRNA
8780,Q9H2K2,TNKS2,0.5306239,0.222562185,0.658478328,,2.237235743
8781,Q9H2K8,TAOK3,0.97097296,0.999943978,0.981572795,1.0,1.811017928
8782,Q9H2M9,RAB3GAP2,0.9728934,0.982323985,0.940490611,1.0,1.650556985
8783,Q9H2P0,ADNP,0.21373369,0.255984301,0.586974757,,3.695504098
8784,Q9H2P9,DPH5,0.39109403,0.132397134,0.514971295,,2.055043381
8785,Q9H2R5,KLK15,0.33179906,0.151798899,0.370915633,,0.131938023
8786,Q9H2S1,KCNN2,0.32618243,0.41197863,0.197340256,0.0,0.0
8787,Q9H2S5,RNF39,0.4855832,0.463704443,0.424749432,,0.0
8788,Q9H2S9,IKZF4,0.35981762,0.451806913,0.429902411,,1.468848501
8789,Q9H2T7,RANBP17,0.711963,0.430465922,0.335764614,,0.001534143
8790,Q9H2U1,DHX36,0.5200436,0.147870166,0.796323722,1.0,2.004683534
8791,Q9H2U2,PPA2,0.9771582,0.99996771,0.999905,1.0,1.651105687
8792,Q9H2W6,MRPL46,0.9661384,0.982784102,0.99835424,1.0,2.630390132
8793,Q9H2X0,CHRD,0.15065569,0.16774841,0.333752321,,0.786871695
8794,Q9H2X3,CLEC4M,0.30117053,0.145786846,0.419552628,,0.051258758
8795,Q9H2X6,HIPK2,0.41398716,0.129817916,0.314022391,,2.244319462
8796,Q9H2Y7,ZNF106,0.9380778,0.852626214,0.674495139,,2.527182399
8797,Q9H2Y9,SLCO5A1,0.12171317,0.16605939,0.221284136,0.0,0.312271575
8798,Q9H300,PARL,0.58843577,0.269235089,0.690730425,,1.890045908
8799,Q9H307,PNN,0.6904999,0.320164624,0.871473373,1.0,6.52143361
8800,Q9H329,EPB41L4B,0.30871966,0.130852614,0.377786792,,1.338500609
8801,Q9H334,FOXP1,0.18328625,0.201033399,0.766303158,1.0,0.930004451
8802,Q9H361,PABPC3,0.9770502,0.999999475,0.999998159,1.0,1.443660767
8803,Q9H3C7,GGNBP2,0.7206891,0.559838396,0.496242404,,0.139501235
8804,Q9H3D4,TP63,0.47633344,0.28655618,0.224556103,0.0,0.02498521
8805,Q9H3E2,SNX25,0.29283997,0.131154844,0.4330563,,0.504821138
8806,Q9H3G5,CPVL,0.9601742,0.999999797,0.999624097,1.0,1.164416399
8807,Q9H3H3,C11orf68,0.9056701,0.654825959,0.342556528,,4.269632439
8808,Q9H3K2,GHITM,0.6273067,0.320649856,0.851039769,1.0,4.712865804
8809,Q9H3K6,BOLA2; BOLA2B,0.97133034,0.999999941,0.999985868,1.0,0.0
8810,Q9H3N1,TMX1,0.9773817,0.999999686,0.999994683,1.0,3.187459741
8811,Q9H3P2,NELFA,0.9736656,0.989901135,0.877819921,1.0,2.605803255
8812,Q9H3P7,ACBD3,0.8484842,0.624829345,0.913979433,1.0,2.780139976
8813,Q9H3Q1,CDC42EP4,0.40804043,0.129997895,0.765977334,1.0,4.138122958
8814,Q9H3R1,NDST4,0.20717888,0.34138882,0.446277357,,0.001174882
8815,Q9H3S5,PIGM,0.26535657,0.130483225,0.208280719,0.0,3.633667308
8816,Q9H3S7,PTPN23,0.58704036,0.287992317,0.725221476,1.0,3.768932078
8817,Q9H3T2,SEMA6C,0.22822404,0.186891925,0.302671475,,1.171833986
8818,Q9H3T3,SEMA6B,0.21630403,0.175159295,0.296933288,0.0,1.918591954
8819,Q9H3Y6,SRMS,0.47668493,0.2020093,0.221376908,0.0,2.515189014
8820,Q9H3Y8,PPDPF,0.8513444,0.880843389,0.284447608,0.0,8.491514053
8821,Q9H410,DSN1,0.97145545,0.998711566,0.61578711,,2.784602947
8822,Q9H422,HIPK3,0.8352926,0.758597991,0.251825794,0.0,1.890722506
8823,Q9H444,CHMP4B,0.9789873,0.999973358,0.997248245,1.0,4.488459473
8824,Q9H461,FZD8,0.31622306,0.246079513,0.220357401,0.0,2.076662407
8825,Q9H4A3,WNK1,0.9729522,0.967856414,0.763524696,1.0,2.939939954
8826,Q9H4A4,RNPEP,0.97732055,0.999753913,0.999865598,1.0,4.055036853
8827,Q9H4B0,OSGEPL1,0.6330064,0.434004405,0.419131704,,0.90087575
8828,Q9H4B4,PLK3,0.5164845,0.34601343,0.268416923,0.0,5.770655337
8829,Q9H4B7,TUBB1,0.9716501,0.999488881,0.999207901,1.0,0.31657936
8830,Q9H4B8,DPEP3,0.17249995,0.179130883,0.44285756,,0.482147942
8831,Q9H4D0,CLSTN2,0.5247471,0.556011471,0.277710687,0.0,0.001046914
8832,Q9H4E5,RHOJ,0.9734133,0.999999976,0.999789895,1.0,0.007496863
8833,Q9H4E7,DEF6,0.9768332,0.999571097,0.793903606,1.0,3.085589304
8834,Q9H4G0,EPB41L1,0.9688024,0.946809785,0.916647921,1.0,3.229850807
8835,Q9H4G4,GLIPR2,0.9714156,0.999833909,0.714241748,1.0,1.82800072
8836,Q9H4H8,FAM83D,0.42717996,0.528730019,0.324748332,,3.038383674
8837,Q9H4I0,RAD21L1,0.61570424,0.648493646,0.897507299,1.0,0.009513027
8838,Q9H4I2,ZHX3,0.28625545,0.207052691,0.419906632,,1.394520883
8839,Q9H4I3,TRABD,0.97285366,0.9649339,0.850796878,1.0,5.452995039
8840,Q9H4K7,MTG2,0.48453286,0.270554845,0.504170961,,3.371857198
8841,Q9H4L4,SENP3,0.87410307,0.733028138,0.597277372,,3.327703326
8842,Q9H4L5,OSBPL3,0.88589454,0.86678676,0.621390605,,2.133566007
8843,Q9H4L7,SMARCAD1,0.7093788,0.467112289,0.612171053,,1.545389691
8844,Q9H4M9,EHD1,0.97726417,0.999999637,0.999999688,1.0,3.945967132
8845,Q9H4Q3,PRDM13,0.22474271,0.148659836,0.330433167,,0.0
8846,Q9H4S2,GSX1,0.14144655,0.137814236,0.315452109,,0.0
8847,Q9H4T2,ZSCAN16,0.20792024,0.163328041,0.260707346,0.0,1.160943224
8848,Q9H4W6,EBF3,0.21949743,0.216310909,0.354756353,,0.0
8849,Q9H4X1,RGCC,0.28960985,0.343671691,0.165746867,0.0,4.301617485
8850,Q9H4Z3,PCIF1,0.26071316,0.131739697,0.318305075,,3.704640365
8851,Q9H501,ESF1,0.6330297,0.461580194,0.47898433,,2.840390337
8852,Q9H521,0,0.2659251,0.33465,0.0,0.0,0.0
8853,Q9H553,ALG2,0.47028053,0.174643573,0.801115929,1.0,4.242565517
8854,Q9H568,ACTL8,0.58663416,0.254983629,0.379598376,,0.093918591
8855,Q9H579,MROH8,0.23632528,0.210230613,0.266864187,0.0,0.386719523
8856,Q9H582,ZNF644,0.69831526,0.926868365,0.387487305,,1.429265443
8857,Q9H583,HEATR1,0.87428427,0.706155945,0.724022051,1.0,3.114757532
8858,Q9H596,DUSP21,0.548082,0.540673296,0.024074389,0.0,0.0
8859,Q9H5H4,ZNF768,0.30207026,0.134032271,0.21860964,0.0,5.470289958
8860,Q9H5I1,SUV39H2,0.64710736,0.485977615,0.166401583,0.0,1.488419341
8861,Q9H5I5,PIEZO2,0.71159273,0.755025834,0.687672202,,0.033546985
8862,Q9H5N1,RABEP2,0.6010939,0.37381045,0.957146089,1.0,3.33137781
8863,Q9H5Q4,TFB2M,0.39941567,0.129864397,0.649215022,,2.315996062
8864,Q9H5U6,ZCCHC4,0.5553612,0.486278796,0.30549446,,1.022710973
8865,Q9H5V8,CDCP1,0.40414187,0.270015549,0.636243397,,3.3965335
8866,Q9H5V9,STEEP1,0.6637541,0.383969064,0.380336144,,2.855635214
8867,Q9H5X1,CIAO2A,0.8117593,0.657380944,0.666433474,,3.134337644
8868,Q9H5Y7,SLITRK6,0.17269982,0.179550936,0.240908289,0.0,0.652310406
8869,Q9H5Z1,DHX35,0.5961311,0.388837427,0.403502521,,1.63282536
8870,Q9H611,PIF1,0.5938547,0.373033328,0.347317087,,3.32784592
8871,Q9H665,IGFLR1,0.95592666,0.923614916,0.543243437,,2.305154456
8872,Q9H668,STN1,0.9533497,0.948361383,0.36803381,,1.658822465
8873,Q9H694,BICC1,0.31337765,0.156859495,0.423322677,,0.026053248
8874,Q9H6A0,DENND2D,0.6246832,0.380713882,0.504686987,,2.680144045
8875,Q9H6A9,PCNX3,0.52204406,0.39729036,0.392839942,,4.368911071
8876,Q9H6B4,CLMP,0.4751892,0.549888485,0.119635716,0.0,0.044596561
8877,Q9H6B9,EPHX3,0.4191069,0.184642401,0.296794842,0.0,1.11996338
8878,Q9H6D7,HAUS4,0.6723922,0.365122221,0.491809138,,2.755958462
8879,Q9H6E4,CCDC134,0.5741961,0.492335453,0.638608962,,1.727333279
8880,Q9H6E5,TUT1,0.5557358,0.305890889,0.5417347,,2.34238493
8881,Q9H6H4,REEP4,0.8212784,0.852468539,0.999607752,1.0,5.320828855
8882,Q9H6K4,OPA3,0.42072237,0.521402227,0.3324193,,2.042428551
8883,Q9H6K5,PRR36,0.44329116,0.161320658,0.191952645,0.0,0.978580722
8884,Q9H6Q3,SLA2,0.9657818,0.931255864,0.562838694,,0.442103897
8885,Q9H6Q4,CIAO3,0.78673327,0.820886419,0.745659751,1.0,4.030641229
8886,Q9H6R0,DHX33,0.54956627,0.254729304,0.418428626,,2.596447759
8887,Q9H6R7,WDCP,0.60825783,0.42114664,0.384874982,,1.509636707
8888,Q9H6S0,YTHDC2,0.64778185,0.380794688,0.556914702,,2.113850933
8889,Q9H6S3,EPS8L2,0.91054636,0.82061032,0.903666581,1.0,4.470008357
8890,Q9H6T3,RPAP3,0.9293387,0.824720741,0.7557685,1.0,2.386637467
8891,Q9H6V9,LDAH,0.9551036,0.993647408,0.982176101,1.0,0.898322313
8892,Q9H6X5,C19orf44,0.3870254,0.356192591,0.66069853,,1.002465455
8893,Q9H6Y5,MAGIX,0.62935996,0.791112121,0.176897585,0.0,2.497936955
8894,Q9H6Y7,RNF167,0.4964517,0.374618042,0.298052101,0.0,4.903241467
8895,Q9H6Z4,RANBP3,0.9759686,0.999717397,0.998436361,1.0,2.82311653
8896,Q9H6Z9,EGLN3,0.9689743,0.973326036,0.830396228,1.0,2.060195503
8897,Q9H706,GAREM1,0.6358593,0.347365964,0.297772887,0.0,0.851197463
8898,Q9H714,RUBCNL,0.6902414,0.757217928,0.689755655,,0.561825053
8899,Q9H720,CWH43,0.16540213,0.132772634,0.145297685,0.0,0.0
8900,Q9H756,LRRC19,0.29409793,0.23097282,0.070998927,0.0,0.216299392
8901,Q9H765,ASB8,0.16143651,0.154934192,0.274784441,0.0,2.264261055
8902,Q9H773,DCTPP1,0.97538686,0.984707814,0.858581501,1.0,4.796348753
8903,Q9H790,EXO5,0.24846753,0.133020321,0.436397845,,1.441389862
8904,Q9H792,PEAK1,0.5488016,0.214526597,0.482289743,,1.090948558
8905,Q9H799,CPLANE1,0.25469851,0.20394439,0.46147459,,0.10263195
8906,Q9H7B4,SMYD3,0.653065,0.463266937,0.213354059,0.0,0.183168801
8907,Q9H7C4,SYNC,0.49223846,0.17556643,0.260834705,0.0,0.458759913
8908,Q9H7D0,DOCK5,0.789929,0.596906292,0.705726696,1.0,2.580908838
8909,Q9H7E2,TDRD3,0.876122,0.740656592,0.534855966,,0.740813489
8910,Q9H7F0,ATP13A3,0.53926957,0.301040279,0.491469791,,3.224189959
8911,Q9H7J1,PPP1R3E,0.61392754,0.584803437,0.382530486,,3.688103171
8912,Q9H7M9,VSIR,0.9558701,0.987057995,0.400534078,,2.719454739
8913,Q9H7N4,SCAF1,0.5706178,0.295857224,0.506077085,,5.172802792
8914,Q9H7P9,PLEKHG2,0.39722037,0.161833953,0.682943551,,5.921514633
8915,Q9H7R0,ZNF442,0.13569528,0.162126702,0.231298711,0.0,0.211801502
8916,Q9H7R5,ZNF665,0.17114398,0.129814307,0.280148539,0.0,0.171434832
8917,Q9H7T0,CATSPERB,0.19369248,0.168435397,0.415172161,,0.019978767
8918,Q9H7U1,CCSER2,0.8133398,0.692513749,0.317753505,,0.863159199
8919,Q9H7Z3,NRDE2,0.2858061,0.129919736,0.664048619,,2.164738445
8920,Q9H7Z7,PTGES2,0.94718933,0.854602417,0.999987761,1.0,5.217996499
8921,Q9H808,TLE6,0.19143024,0.201104616,0.133502506,0.0,0.814642352
8922,Q9H816,DCLRE1B,0.39459914,0.491746957,0.274653443,0.0,3.27346773
8923,Q9H819,DNAJC18,0.968418,0.987087667,0.341633418,,0.403138787
8924,Q9H832,UBE2Z,0.80392873,0.626895381,0.808945088,1.0,3.715682567
8925,Q9H845,ACAD9,0.9691116,0.988343668,0.999993477,1.0,2.38453404
8926,Q9H853,TUBA4B,0.9739733,0.999920325,0.999966482,1.0,0.051867543
8927,Q9H857,NT5DC2,0.47635815,0.269272502,0.750089276,1.0,4.091452747
8928,Q9H869,YY1AP1,0.893973,0.824199725,0.407628353,,3.513584534
8929,Q9H871,RMND5A,0.942843,0.851179187,0.560367616,,2.817618117
8930,Q9H892,TTC12,0.6622019,0.849730373,0.466900662,,1.345068411
8931,Q9H8E8,KAT14,0.9624097,0.977970838,0.331182938,,1.724327294
8932,Q9H8G1,ZNF430,0.52372926,0.631035169,0.332794219,,1.07157697
8933,Q9H8H0,NOL11,0.594595,0.245551797,0.752722897,1.0,3.593312845
8934,Q9H8L6,MMRN2,0.25781494,0.13357711,0.424300396,,0.147174257
8935,Q9H8M5,CNNM2,0.3421186,0.265998343,0.464782076,,0.561433467
8936,Q9H8M7,MINDY3,0.83827484,0.856412095,0.758017338,1.0,1.003551909
8937,Q9H8S5,CCNP,0.31922492,0.187933909,0.170109931,0.0,2.835231198
8938,Q9H8S9,MOB1A,0.7693272,0.625003045,0.854288784,1.0,4.266071063
8939,Q9H8T0,AKTIP,0.20604137,0.242910105,0.421143382,,2.916833593
8940,Q9H8V3,ECT2,0.7001182,0.362437453,0.625227662,,3.451880182
8941,Q9H8W4,PLEKHF2,0.4815211,0.198795107,0.191464657,0.0,2.627379682
8942,Q9H8W5,TRIM45,0.27193156,0.129872045,0.390724783,,2.511342175
8943,Q9H8Y5,ANKZF1,0.7909995,0.747626876,0.610935502,,5.310188736
8944,Q9H8Y8,GORASP2,0.977008,0.999979376,0.997578555,1.0,3.33037339
8945,Q9H910,JPT2,0.9756021,0.999718729,0.999842405,1.0,4.129163007
8946,Q9H930,SP140L,0.9682585,0.996873901,0.851667901,1.0,2.087043039
8947,Q9H967,WDR76,0.65809345,0.288386345,0.247970294,0.0,1.575201061
8948,Q9H972,C14orf93,0.29883027,0.253797152,0.438065566,,1.867742776
8949,Q9H974,QTRT2,0.6689481,0.568714462,0.438538086,,2.119441725
8950,Q9H981,ACTR8,0.4127827,0.129978921,0.493683118,,2.616374109
8951,Q9H999,PANK3,0.5253943,0.35242633,0.458948007,,2.769288236
8952,Q9H9A5,CNOT10,0.94788975,0.880118663,0.684930017,,1.640620429
8953,Q9H9A6,LRRC40,0.42361325,0.153660181,0.884985681,1.0,1.590718379
8954,Q9H9B4,SFXN1,0.97656757,0.999999894,0.99999998,1.0,2.530224378
8955,Q9H9C1,VIPAS39,0.41521862,0.15205496,0.700950918,1.0,1.861078236
8956,Q9H9E1,ANKRA2,0.3130005,0.227084527,0.300850428,,2.508020521
8957,Q9H9E3,COG4,0.9704433,0.968151914,0.999995139,1.0,2.975344836
8958,Q9H9F9,ACTR5,0.3818491,0.132049224,0.419489278,,2.578407128
8959,Q9H9G7,AGO3,0.75073755,0.491115584,0.51699264,,1.248797527
8960,Q9H9H4,VPS37B,0.97444904,0.956419367,0.855877766,1.0,4.381275169
8961,Q9H9H5,MAP6D1,0.93997854,0.980087087,0.638351928,,0.662137536
8962,Q9H9K5,ERVMER34-1,0.24193077,0.131226023,0.234832649,0.0,0.94292504
8963,Q9H9L4,KANSL2,0.9272531,0.826074649,0.222834598,0.0,3.038979471
8964,Q9H9P8,L2HGDH,0.4629745,0.141922427,0.722049212,1.0,1.260483292
8965,Q9H9S3,SEC61A2,0.8921424,0.776660131,0.985582954,1.0,1.41777172
8966,Q9H9T3,ELP3,0.49739444,0.241234559,0.730196497,1.0,1.547301572
8967,Q9H9V9,JMJD4,0.46531522,0.353784448,0.340651687,,3.63494115
8968,Q9H9Y4,GPN2,0.91823083,0.832758629,0.469376256,,3.579851836
8969,Q9H9Y6,POLR1B,0.55264354,0.261679223,0.685181202,,2.651670569
8970,Q9H9Z2,LIN28A,0.5730399,0.37094035,0.105030654,0.0,0.101395759
8971,Q9HA77,CARS2,0.49063522,0.132015784,0.993433392,1.0,2.67718261
8972,Q9HA90,EFCC1,0.35447007,0.286691687,0.475572365,,0.293519608
8973,Q9HA92,RSAD1,0.71428597,0.550475855,0.418098466,,4.334266398
8974,Q9HAB8,PPCS,0.9729952,0.990683576,0.957403466,1.0,3.613422152
8975,Q9HAC7,SUGCT,0.41736752,0.517596997,0.326046387,,0.002776791
8976,Q9HAD4,WDR41,0.6489086,0.433895388,0.329001697,,0.604963217
8977,Q9HAF1,MEAF6,0.23917189,0.296211012,0.142081946,0.0,3.126379247
8978,Q9HAH1,ZNF556,0.15374912,0.1326582,0.195402019,0.0,0.136405725
8979,Q9HAI6,TASL,0.18898495,0.145617155,0.328868363,,1.49907593
8980,Q9HAK2,EBF2,0.22662069,0.26152095,0.20143879,0.0,0.006583412
8981,Q9HAN9,NMNAT1,0.56318265,0.348284826,0.502508719,,0.747263726
8982,Q9HAP6,LIN7B,0.9505198,0.944531813,0.776145564,1.0,2.622311012
8983,Q9HAR2,ADGRL3,0.59019524,0.730536678,0.4640306,,0.012940581
8984,Q9HAS0,C17orf75,0.49945486,0.36123946,0.806056934,1.0,2.427598973
8985,Q9HAT2,SIAE,0.9197904,0.931059876,0.837457403,1.0,2.571460083
8986,Q9HAU0,PLEKHA5,0.69582623,0.920987664,0.721438843,1.0,1.736667958
8987,Q9HAU5,UPF2,0.7270946,0.373758894,0.322838571,,2.252687465
8988,Q9HAU8,RNPEPL1,0.53191626,0.221581474,0.322141701,,4.820955707
8989,Q9HAV0,GNB4,0.9611971,0.998150606,0.999907249,1.0,0.921105225
8990,Q9HAV4,XPO5,0.5265182,0.185655226,0.989319308,1.0,2.871273687
8991,Q9HAV7,GRPEL1,0.97619665,0.999999826,0.959311868,1.0,4.190244973
8992,Q9HAW4,CLSPN,0.3813953,0.139540087,0.30059347,,2.416507821
8993,Q9HAZ2,PRDM16,0.3631519,0.224803225,0.510711166,,0.081272389
8994,Q9HB07,MYG1,0.975305,0.999576874,0.996375586,1.0,4.403513351
8995,Q9HB09,BCL2L12,0.5122068,0.528947766,0.380333887,,4.296111611
8996,Q9HB19,PLEKHA2,0.964472,0.898322599,0.524466102,,2.277418867
8997,Q9HB21,PLEKHA1,0.7828262,0.629566426,0.533386577,,2.737955194
8998,Q9HB55,CYP3A43,0.5494217,0.432392456,0.229925934,0.0,0.008793848
8999,Q9HB58,SP110,0.9738053,0.998886556,0.789521074,1.0,1.886218633
9000,Q9HB71,CACYBP,0.97858024,0.999998726,0.999998323,1.0,4.840054676
9001,Q9HB75,PIDD1,0.4577839,0.226663251,0.471532262,,3.881369323
9002,Q9HBA0,TRPV4,0.53741914,0.474491805,0.485193289,,0.24220522
9003,Q9HBA9,FOLH1B,0.15281047,0.134620682,0.348933892,,0.0
9004,Q9HBD1,RC3H2,0.5377357,0.140335,0.534005494,,2.271132155
9005,Q9HBG4,ATP6V0A4,0.44094685,0.15849735,0.527381236,,0.021407107
9006,Q9HBG6,IFT122,0.6571925,0.519099709,0.602482352,,1.892944778
9007,Q9HBG7,LY9,0.40873742,0.336018238,0.321982498,,0.319319834
9008,Q9HBI0,PARVG,0.45343703,0.183395888,0.876714134,1.0,2.215641686
9009,Q9HBI1,PARVB,0.52110976,0.130829241,0.597674437,,0.574564587
9010,Q9HBI6,CYP4F11,0.96232057,0.995110824,0.700835808,1.0,2.138808275
9011,Q9HBJ7,USP29,0.292878,0.144911155,0.290563426,0.0,0.0
9012,Q9HBJ8,CLTRN,0.64014506,0.809421218,0.203976855,0.0,0.291552896
9013,Q9HBK9,AS3MT,0.5503414,0.32978723,0.426534483,,0.0
9014,Q9HBL0,TNS1,0.93398815,0.866676196,0.83566824,1.0,1.699786046
9015,Q9HBL7,PLGRKT,0.97569627,0.999266718,0.98670636,1.0,0.808793676
9016,Q9HBL8,NMRAL1,0.6677476,0.343158928,0.323847483,,0.009823232
9017,Q9HBM0,VEZT,0.71686774,0.50253552,0.757932226,1.0,2.08431734
9018,Q9HBM6,TAF9B,0.41827086,0.219279786,0.54798337,,2.355640008
9019,Q9HBR0,SLC38A10,0.8027002,0.866955616,0.743711225,1.0,3.452351128
9020,Q9HBT6,CDH20,0.19444652,0.156973067,0.338111097,,0.001511553
9021,Q9HBT8,ZNF286A,0.46738592,0.391589794,0.460019689,,1.124080997
9022,Q9HBU6,ETNK1,0.6948465,0.918699698,0.60223817,,2.762568297
9023,Q9HBW0,LPAR2,0.5276528,0.51316458,0.413155133,,4.039396668
9024,Q9HBX8,LGR6,0.4356518,0.500606548,0.456462396,,0.226043974
9025,Q9HBX9,RXFP1,0.26242796,0.156885457,0.256307903,0.0,0.0
9026,Q9HBY0,NOX3,0.51262146,0.217481616,0.211945598,0.0,0.0
9027,Q9HBZ2,ARNT2,0.7515574,0.872895106,0.446166276,,0.136232474
9028,Q9HC10,OTOF,0.3949243,0.225282706,0.406186316,,0.141806223
9029,Q9HC16,APOBEC3G,0.54477525,0.253625226,0.326050287,,1.489310158
9030,Q9HC29,NOD2,0.35816044,0.153697699,0.406984261,,1.946598203
9031,Q9HC35,EML4,0.87257236,0.785898839,0.726456595,1.0,3.23191673
9032,Q9HC38,GLOD4,0.97395575,0.999340971,0.988369107,1.0,3.027032048
9033,Q9HC44,GPBP1L1,0.54158616,0.167510674,0.280328446,0.0,2.870046371
9034,Q9HC52,CBX8,0.38922897,0.140455324,0.407012958,,3.493641308
9035,Q9HC56,PCDH9,0.25266412,0.224890166,0.41991927,,0.003619385
9036,Q9HC58,SLC24A3,0.20622367,0.146741209,0.298677088,0.0,0.002633074
9037,Q9HC62,SENP2,0.4495335,0.164333687,0.215726223,0.0,2.769333422
9038,Q9HC77,CENPJ,0.6276978,0.371119734,0.32515059,,2.200982516
9039,Q9HC84,MUC5B,0.3247058,0.180556248,0.473186314,,1.638147763
9040,Q9HC96,CAPN10,0.66262233,0.717571117,0.535224568,,2.468586295
9041,Q9HCB6,SPON1,0.24373777,0.227500352,0.248721695,0.0,0.019629385
9042,Q9HCC0,MCCC2,0.87233037,0.723207978,0.989400387,1.0,2.605999518
9043,Q9HCC6,HES4,0.15328588,0.135777297,0.353379013,,4.02106646
9044,Q9HCC9,ZFYVE28,0.33910617,0.257005683,0.748884896,1.0,0.75525634
9045,Q9HCD5,NCOA5,0.73604476,0.490654719,0.604889826,,3.003507482
9046,Q9HCD6,TANC2,0.5463672,0.311943593,0.563821158,,0.853421536
9047,Q9HCE0,EPG5,0.5073768,0.23676551,0.562193874,,1.403647365
9048,Q9HCE1,MOV10,0.61689204,0.276511664,0.514849955,,3.631862894
9049,Q9HCE3,ZNF532,0.36373746,0.180277554,0.610545716,,2.661676422
9050,Q9HCE6,ARHGEF10L,0.5155964,0.316768432,0.513977634,,2.307359623
9051,Q9HCE9,ANO8,0.19382362,0.132156119,0.312083406,,3.898289075
9052,Q9HCF6,TRPM3,0.19581516,0.193931047,0.346184758,,0.001830587
9053,Q9HCG1,ZNF160,0.46372965,0.373052973,0.278050347,0.0,3.053232516
9054,Q9HCG7,GBA2,0.44769195,0.147648117,0.426125956,,4.777763395
9055,Q9HCG8,CWC22,0.46681407,0.135224596,0.313512323,,1.789127304
9056,Q9HCH0,NCKAP5L,0.23070619,0.147576194,0.434676919,,1.83407263
9057,Q9HCH3,CPNE5,0.58330804,0.693067997,0.848949152,1.0,0.154464612
9058,Q9HCI5,MAGEE1,0.3909689,0.420446385,0.334008623,,0.554374217
9059,Q9HCI6,KIAA1586,0.36154836,0.152808454,0.264507675,0.0,1.062239473
9060,Q9HCJ0,TNRC6C,0.42787185,0.131305559,0.696115536,,0.656265521
9061,Q9HCJ3,RAVER2,0.45283523,0.137894375,0.438687228,,1.856089624
9062,Q9HCJ5,ZSWIM6,0.27189142,0.231085489,0.229239596,0.0,1.185412901
9063,Q9HCJ6,VAT1L,0.508817,0.298390053,0.146861661,0.0,0.008741601
9064,Q9HCK0,ZBTB26,0.271423,0.31362346,0.199885609,0.0,2.313733515
9065,Q9HCK1,ZDBF2,0.1510226,0.130230172,0.489215815,,0.14903428
9066,Q9HCK4,ROBO2,0.30697957,0.314327033,0.481220969,,0.000192921
9067,Q9HCK5,AGO4,0.50047016,0.155127448,0.45096379,,2.210435213
9068,Q9HCK8,CHD8,0.16512558,0.163217751,0.58901811,,3.142157302
9069,Q9HCL2,GPAM,0.560096,0.500402398,0.457775376,,1.090793866
9070,Q9HCM1,RESF1,0.69748425,0.66924243,0.45441079,,2.991845598
9071,Q9HCM2,PLXNA4,0.6310564,0.663185448,0.646403284,,0.036460814
9072,Q9HCM3,KIAA1549,0.78632426,0.730073543,0.47639119,,1.396900936
9073,Q9HCM7,FBRSL1,0.5808308,0.414797024,0.327089904,,3.184358953
9074,Q9HCN3,PGAP6,0.45796275,0.332453055,0.350890887,,4.599365977
9075,Q9HCN6,GP6,0.4297287,0.130041315,0.249143374,0.0,0.0
9076,Q9HCN8,SDF2L1,0.9710892,0.993184544,0.999840571,1.0,6.360494407
9077,Q9HCQ5,GALNT9,0.5378911,0.659781309,0.256436326,0.0,0.056446902
9078,Q9HCR9,PDE11A,0.3926581,0.383929326,0.515742609,,0.075432014
9079,Q9HCS2,CYP4F12,0.9617229,0.995110824,0.780944173,1.0,1.327303672
9080,Q9HCS4,TCF7L1,0.2259479,0.204488591,0.38352596,,0.136560604
9081,Q9HCS5,EPB41L4A,0.16448596,0.161797747,0.206934448,0.0,0.123278416
9082,Q9HCS7,XAB2,0.7705705,0.567391574,0.605537798,,4.715867318
9083,Q9HCT0,FGF22,0.26423255,0.199304439,0.083934518,0.0,0.55872082
9084,Q9HCU4,CELSR2,0.28538567,0.336274087,0.305474124,,2.830261664
9085,Q9HCU5,PREB,0.6290869,0.342770944,0.999998424,1.0,5.690548127
9086,Q9HCX3,ZNF304,0.34975418,0.440052316,0.245903818,0.0,2.861730854
9087,Q9HCX4,TRPC7,0.20616986,0.222709185,0.406449881,,0.0
9088,Q9HCZ1,ZNF334,0.24286473,0.301724132,0.263768739,0.0,0.291221491
9089,Q9HD15,SRA1,0.7921371,0.73467986,0.712140738,1.0,3.63619935
9090,Q9HD20,ATP13A1,0.79942894,0.73305194,0.999993716,1.0,4.445913499
9091,Q9HD23,MRS2,0.38721827,0.200466863,0.511416607,,2.531294233
9092,Q9HD26,GOPC,0.78636074,0.659442483,0.864479754,1.0,2.131018787
9093,Q9HD42,CHMP1A,0.9755971,0.954672295,0.27290822,0.0,4.745885959
9094,Q9HD43,PTPRH,0.5258265,0.455289063,0.559262309,,4.048469476
9095,Q9HD45,TM9SF3,0.9732501,0.999918013,0.999913592,1.0,4.14727837
9096,Q9HD67,MYO10,0.53012115,0.251286833,0.513972182,,2.250125158
9097,Q9HD89,RETN,0.9501557,0.999999981,0.613006632,,3.391371553
9098,Q9HDB5,NRXN3,0.19745071,0.227707222,0.361396622,,0.000198074
9099,Q9HDC9,APMAP,0.97062737,0.999998837,0.999999998,1.0,4.240298374
9100,Q9N2J8,0,0.46361986,0.57037307,0.216019511,0.0,0.0
9101,Q9NNW5,WDR6,0.43079883,0.131637977,0.570617635,,5.165536877
9102,Q9NNW7,TXNRD2,0.470821,0.14903449,0.962615838,1.0,1.542834412
9103,Q9NNX6,CD209,0.31515703,0.145786846,0.330635468,,1.155892033
9104,Q9NP08,HMX1,0.1522803,0.267711173,0.161711957,0.0,0.0
